"checkin_id","checkin_length","checkin_time","location","precinct","device","day","month","year","hour","minute","seconds"
"CHECKIN_002158",54,2018-11-06 14:59:07,"LOCATION_004","PRECINCT_006","DEVICE_007",6,11,2018,14,59,7
"CHECKIN_002163",69,2018-11-06 15:08:27,"LOCATION_004","PRECINCT_006","DEVICE_008",6,11,2018,15,8,27
"CHECKIN_002164",71,2018-11-06 15:08:32,"LOCATION_004","PRECINCT_006","DEVICE_007",6,11,2018,15,8,32
"CHECKIN_002181",68,2018-11-06 15:41:37,"LOCATION_004","PRECINCT_006","DEVICE_008",6,11,2018,15,41,37
"CHECKIN_002200",32,2018-11-06 15:59:59,"LOCATION_004","PRECINCT_006","DEVICE_007",6,11,2018,15,59,59
"CHECKIN_002209",224,2018-11-06 16:08:49,"LOCATION_004","PRECINCT_006","DEVICE_008",6,11,2018,16,8,49
"CHECKIN_002217",20,2018-11-06 16:20:51,"LOCATION_004","PRECINCT_006","DEVICE_008",6,11,2018,16,20,51
"CHECKIN_002222",57,2018-11-06 16:26:30,"LOCATION_004","PRECINCT_006","DEVICE_007",6,11,2018,16,26,30
"CHECKIN_002224",47,2018-11-06 16:32:31,"LOCATION_004","PRECINCT_006","DEVICE_007",6,11,2018,16,32,31
"CHECKIN_002254",294,2018-11-06 17:10:29,"LOCATION_004","PRECINCT_006","DEVICE_008",6,11,2018,17,10,29
"CHECKIN_002261",22,2018-11-06 17:17:09,"LOCATION_004","PRECINCT_006","DEVICE_007",6,11,2018,17,17,9
"CHECKIN_002276",63,2018-11-06 17:36:45,"LOCATION_004","PRECINCT_006","DEVICE_007",6,11,2018,17,36,45
"CHECKIN_002284",32,2018-11-06 17:43:56,"LOCATION_004","PRECINCT_006","DEVICE_007",6,11,2018,17,43,56
"CHECKIN_002287",72,2018-11-06 17:45:09,"LOCATION_004","PRECINCT_006","DEVICE_008",6,11,2018,17,45,9
"CHECKIN_002302",23,2018-11-06 18:02:32,"LOCATION_004","PRECINCT_006","DEVICE_007",6,11,2018,18,2,32
"CHECKIN_002310",26,2018-11-06 18:11:04,"LOCATION_004","PRECINCT_006","DEVICE_008",6,11,2018,18,11,4
"CHECKIN_002327",21,2018-11-06 18:31:11,"LOCATION_004","PRECINCT_006","DEVICE_007",6,11,2018,18,31,11
"CHECKIN_002331",37,2018-11-06 18:32:28,"LOCATION_004","PRECINCT_006","DEVICE_008",6,11,2018,18,32,28
"CHECKIN_002345",42,2018-11-06 18:42:11,"LOCATION_004","PRECINCT_006","DEVICE_008",6,11,2018,18,42,11
"CHECKIN_002359",47,2018-11-06 18:57:08,"LOCATION_004","PRECINCT_006","DEVICE_007",6,11,2018,18,57,8
"CHECKIN_002372",263,2018-11-06 19:20:19,"LOCATION_004","PRECINCT_006","DEVICE_008",6,11,2018,19,20,19
"CHECKIN_002377",42,2018-11-06 19:25:50,"LOCATION_004","PRECINCT_006","DEVICE_007",6,11,2018,19,25,50
"CHECKIN_002381",32,2018-11-06 19:34:42,"LOCATION_004","PRECINCT_006","DEVICE_008",6,11,2018,19,34,42
"CHECKIN_002392",236,2018-11-06 07:03:28,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,7,3,28
"CHECKIN_002411",48,2018-11-06 07:23:58,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,7,23,58
"CHECKIN_002417",23,2018-11-06 07:30:56,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,7,30,56
"CHECKIN_002430",59,2018-11-06 07:46:10,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,7,46,10
"CHECKIN_002436",42,2018-11-06 07:57:09,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,7,57,9
"CHECKIN_002445",52,2018-11-06 08:03:43,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,8,3,43
"CHECKIN_002446",50,2018-11-06 08:06:59,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,8,6,59
"CHECKIN_002447",29,2018-11-06 08:12:30,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,8,12,30
"CHECKIN_002452",36,2018-11-06 08:22:52,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,8,22,52
"CHECKIN_002473",35,2018-11-06 09:00:01,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,9,0,1
"CHECKIN_002490",75,2018-11-06 09:21:16,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,9,21,16
"CHECKIN_002499",251,2018-11-06 09:29:08,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,9,29,8
"CHECKIN_002508",55,2018-11-06 09:38:15,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,9,38,15
"CHECKIN_002519",55,2018-11-06 09:46:35,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,9,46,35
"CHECKIN_002524",56,2018-11-06 09:53:06,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,9,53,6
"CHECKIN_002544",262,2018-11-06 10:15:45,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,10,15,45
"CHECKIN_002546",22,2018-11-06 10:20:59,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,10,20,59
"CHECKIN_002547",74,2018-11-06 10:21:42,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,10,21,42
"CHECKIN_002553",41,2018-11-06 10:25:53,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,10,25,53
"CHECKIN_002560",39,2018-11-06 10:38:55,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,10,38,55
"CHECKIN_002568",30,2018-11-06 10:43:13,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,10,43,13
"CHECKIN_002572",299,2018-11-06 10:46:01,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,10,46,1
"CHECKIN_002604",42,2018-11-06 11:07:55,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,11,7,55
"CHECKIN_002614",18,2018-11-06 11:18:24,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,11,18,24
"CHECKIN_002630",62,2018-11-06 11:41:35,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,11,41,35
"CHECKIN_002632",53,2018-11-06 11:42:13,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,11,42,13
"CHECKIN_002648",73,2018-11-06 11:56:30,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,11,56,30
"CHECKIN_002649",18,2018-11-06 11:56:58,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,11,56,58
"CHECKIN_002675",271,2018-11-06 12:26:34,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,12,26,34
"CHECKIN_002677",46,2018-11-06 12:29:28,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,12,29,28
"CHECKIN_002698",65,2018-11-06 12:49:13,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,12,49,13
"CHECKIN_002699",49,2018-11-06 12:52:12,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,12,52,12
"CHECKIN_002702",58,2018-11-06 12:59:07,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,12,59,7
"CHECKIN_002704",69,2018-11-06 13:00:47,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,13,0,47
"CHECKIN_002738",24,2018-11-06 13:29:34,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,13,29,34
"CHECKIN_002753",59,2018-11-06 13:55:07,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,13,55,7
"CHECKIN_002755",60,2018-11-06 13:57:20,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,13,57,20
"CHECKIN_002756",27,2018-11-06 13:57:48,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,13,57,48
"CHECKIN_002759",59,2018-11-06 13:59:32,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,13,59,32
"CHECKIN_002775",31,2018-11-06 14:21:59,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,14,21,59
"CHECKIN_002793",16,2018-11-06 14:47:47,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,14,47,47
"CHECKIN_002794",42,2018-11-06 14:48:46,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,14,48,46
"CHECKIN_002803",22,2018-11-06 14:58:39,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,14,58,39
"CHECKIN_002816",51,2018-11-06 15:13:58,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,15,13,58
"CHECKIN_002820",23,2018-11-06 15:17:42,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,15,17,42
"CHECKIN_002821",17,2018-11-06 15:18:35,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,15,18,35
"CHECKIN_002831",20,2018-11-06 15:34:34,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,15,34,34
"CHECKIN_002833",29,2018-11-06 15:35:09,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,15,35,9
"CHECKIN_002848",50,2018-11-06 15:47:05,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,15,47,5
"CHECKIN_002866",16,2018-11-06 16:04:55,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,16,4,55
"CHECKIN_002868",206,2018-11-06 16:06:43,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,16,6,43
"CHECKIN_002869",51,2018-11-06 16:07:02,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,16,7,2
"CHECKIN_002873",33,2018-11-06 16:12:57,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,16,12,57
"CHECKIN_002877",48,2018-11-06 16:20:59,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,16,20,59
"CHECKIN_002891",15,2018-11-06 16:29:47,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,16,29,47
"CHECKIN_002916",63,2018-11-06 16:49:59,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,16,49,59
"CHECKIN_002935",72,2018-11-06 17:08:53,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,17,8,53
"CHECKIN_002945",45,2018-11-06 17:13:09,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,17,13,9
"CHECKIN_002955",47,2018-11-06 17:17:28,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,17,17,28
"CHECKIN_002973",24,2018-11-06 17:28:10,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,17,28,10
"CHECKIN_002986",45,2018-11-06 17:34:51,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,17,34,51
"CHECKIN_002996",31,2018-11-06 17:39:46,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,17,39,46
"CHECKIN_002997",18,2018-11-06 17:40:02,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,17,40,2
"CHECKIN_003001",42,2018-11-06 17:45:52,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,17,45,52
"CHECKIN_003005",68,2018-11-06 17:48:05,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,17,48,5
"CHECKIN_003014",74,2018-11-06 17:52:34,"LOCATION_005","PRECINCT_009","DEVICE_012",6,11,2018,17,52,34
"CHECKIN_003044",19,2018-11-06 18:13:34,"LOCATION_005","PRECINCT_009","DEVICE_012",6,11,2018,18,13,34
"CHECKIN_003051",269,2018-11-06 18:15:19,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,18,15,19
"CHECKIN_003069",53,2018-11-06 18:39:06,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,18,39,6
"CHECKIN_003070",54,2018-11-06 18:39:33,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,18,39,33
"CHECKIN_003072",51,2018-11-06 18:39:54,"LOCATION_005","PRECINCT_009","DEVICE_012",6,11,2018,18,39,54
"CHECKIN_003078",23,2018-11-06 18:47:59,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,18,47,59
"CHECKIN_003081",263,2018-11-06 18:49:13,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,18,49,13
"CHECKIN_003089",51,2018-11-06 18:52:54,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,18,52,54
"CHECKIN_003107",53,2018-11-06 19:14:39,"LOCATION_005","PRECINCT_009","DEVICE_010",6,11,2018,19,14,39
"CHECKIN_003113",32,2018-11-06 19:29:10,"LOCATION_005","PRECINCT_009","DEVICE_012",6,11,2018,19,29,10
"CHECKIN_003114",290,2018-11-06 19:29:26,"LOCATION_005","PRECINCT_009","DEVICE_011",6,11,2018,19,29,26
"CHECKIN_003137",61,2018-11-06 07:04:50,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,7,4,50
"CHECKIN_003152",56,2018-11-06 07:10:39,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,7,10,39
"CHECKIN_003181",68,2018-11-06 07:23:20,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,7,23,20
"CHECKIN_003184",234,2018-11-06 07:24:21,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,7,24,21
"CHECKIN_003186",17,2018-11-06 07:26:16,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,7,26,16
"CHECKIN_003190",50,2018-11-06 07:27:30,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,7,27,30
"CHECKIN_003196",36,2018-11-06 07:29:53,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,7,29,53
"CHECKIN_003208",220,2018-11-06 07:35:34,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,7,35,34
"CHECKIN_003209",27,2018-11-06 07:36:13,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,7,36,13
"CHECKIN_003234",58,2018-11-06 07:51:43,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,7,51,43
"CHECKIN_003238",34,2018-11-06 07:56:44,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,7,56,44
"CHECKIN_003253",42,2018-11-06 08:06:04,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,8,6,4
"CHECKIN_003274",43,2018-11-06 08:23:52,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,8,23,52
"CHECKIN_003284",61,2018-11-06 08:30:57,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,8,30,57
"CHECKIN_003294",71,2018-11-06 08:45:38,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,8,45,38
"CHECKIN_003296",31,2018-11-06 08:47:48,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,8,47,48
"CHECKIN_003307",40,2018-11-06 08:59:37,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,8,59,37
"CHECKIN_003313",35,2018-11-06 09:05:07,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,9,5,7
"CHECKIN_003315",288,2018-11-06 09:08:43,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,9,8,43
"CHECKIN_003317",25,2018-11-06 09:10:09,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,9,10,9
"CHECKIN_003327",64,2018-11-06 09:20:36,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,9,20,36
"CHECKIN_003336",68,2018-11-06 09:28:49,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,9,28,49
"CHECKIN_003354",24,2018-11-06 09:42:02,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,9,42,2
"CHECKIN_003363",70,2018-11-06 09:46:02,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,9,46,2
"CHECKIN_003373",63,2018-11-06 09:51:34,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,9,51,34
"CHECKIN_003393",59,2018-11-06 10:07:31,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,10,7,31
"CHECKIN_003394",20,2018-11-06 10:08:00,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,10,8,0
"CHECKIN_003395",17,2018-11-06 10:08:33,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,10,8,33
"CHECKIN_003411",63,2018-11-06 10:24:16,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,10,24,16
"CHECKIN_003412",27,2018-11-06 10:24:19,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,10,24,19
"CHECKIN_003417",44,2018-11-06 10:27:19,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,10,27,19
"CHECKIN_003418",26,2018-11-06 10:29:16,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,10,29,16
"CHECKIN_003475",290,2018-11-06 11:13:34,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,11,13,34
"CHECKIN_003476",265,2018-11-06 11:14:05,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,11,14,5
"CHECKIN_003488",297,2018-11-06 11:23:03,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,11,23,3
"CHECKIN_003495",30,2018-11-06 11:27:28,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,11,27,28
"CHECKIN_003498",18,2018-11-06 11:28:43,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,11,28,43
"CHECKIN_003511",33,2018-11-06 11:37:36,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,11,37,36
"CHECKIN_003526",255,2018-11-06 11:52:29,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,11,52,29
"CHECKIN_003533",55,2018-11-06 11:57:00,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,11,57,0
"CHECKIN_003550",45,2018-11-06 12:14:54,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,12,14,54
"CHECKIN_003557",22,2018-11-06 12:21:06,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,12,21,6
"CHECKIN_003558",68,2018-11-06 12:21:35,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,12,21,35
"CHECKIN_003574",46,2018-11-06 12:52:05,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,12,52,5
"CHECKIN_003584",30,2018-11-06 13:05:21,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,13,5,21
"CHECKIN_003600",71,2018-11-06 13:26:30,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,13,26,30
"CHECKIN_003601",19,2018-11-06 13:29:24,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,13,29,24
"CHECKIN_003603",33,2018-11-06 13:31:57,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,13,31,57
"CHECKIN_003610",23,2018-11-06 13:37:08,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,13,37,8
"CHECKIN_003619",57,2018-11-06 13:49:46,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,13,49,46
"CHECKIN_003633",36,2018-11-06 14:02:52,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,14,2,52
"CHECKIN_003653",54,2018-11-06 14:26:32,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,14,26,32
"CHECKIN_003669",59,2018-11-06 14:41:08,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,14,41,8
"CHECKIN_003674",55,2018-11-06 14:44:15,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,14,44,15
"CHECKIN_003677",55,2018-11-06 14:46:02,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,14,46,2
"CHECKIN_003697",32,2018-11-06 15:24:31,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,15,24,31
"CHECKIN_003703",55,2018-11-06 15:29:48,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,15,29,48
"CHECKIN_003709",201,2018-11-06 15:37:11,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,15,37,11
"CHECKIN_003715",15,2018-11-06 15:42:28,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,15,42,28
"CHECKIN_003716",47,2018-11-06 15:42:34,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,15,42,34
"CHECKIN_003745",29,2018-11-06 16:06:25,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,16,6,25
"CHECKIN_003748",32,2018-11-06 16:07:42,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,16,7,42
"CHECKIN_003752",51,2018-11-06 16:12:29,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,16,12,29
"CHECKIN_003776",258,2018-11-06 16:27:30,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,16,27,30
"CHECKIN_003786",25,2018-11-06 16:34:29,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,16,34,29
"CHECKIN_003791",61,2018-11-06 16:38:10,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,16,38,10
"CHECKIN_003796",66,2018-11-06 16:42:12,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,16,42,12
"CHECKIN_003804",22,2018-11-06 16:47:28,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,16,47,28
"CHECKIN_003809",45,2018-11-06 16:50:12,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,16,50,12
"CHECKIN_003825",25,2018-11-06 17:04:08,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,17,4,8
"CHECKIN_003828",23,2018-11-06 17:05:07,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,17,5,7
"CHECKIN_003832",41,2018-11-06 17:06:41,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,17,6,41
"CHECKIN_003838",59,2018-11-06 17:10:11,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,17,10,11
"CHECKIN_003839",71,2018-11-06 17:10:24,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,17,10,24
"CHECKIN_003868",49,2018-11-06 17:27:50,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,17,27,50
"CHECKIN_003875",211,2018-11-06 17:34:05,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,17,34,5
"CHECKIN_003877",18,2018-11-06 17:34:24,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,17,34,24
"CHECKIN_003908",68,2018-11-06 17:56:55,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,17,56,55
"CHECKIN_003926",50,2018-11-06 18:08:56,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,18,8,56
"CHECKIN_003936",64,2018-11-06 18:24:10,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,18,24,10
"CHECKIN_003953",65,2018-11-06 18:39:11,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,18,39,11
"CHECKIN_003957",42,2018-11-06 18:41:26,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,18,41,26
"CHECKIN_003968",54,2018-11-06 18:55:33,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,18,55,33
"CHECKIN_003975",26,2018-11-06 19:04:49,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,19,4,49
"CHECKIN_003977",282,2018-11-06 19:10:59,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,19,10,59
"CHECKIN_003999",22,2018-11-06 19:39:17,"LOCATION_006","PRECINCT_010","DEVICE_014",6,11,2018,19,39,17
"CHECKIN_004000",43,2018-11-06 19:39:40,"LOCATION_006","PRECINCT_010","DEVICE_013",6,11,2018,19,39,40
"CHECKIN_004011",50,2018-11-06 19:56:14,"LOCATION_006","PRECINCT_010","DEVICE_015",6,11,2018,19,56,14
"CHECKIN_004014",24,2018-11-06 07:01:01,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,7,1,1
"CHECKIN_004028",34,2018-11-06 07:06:29,"LOCATION_007","PRECINCT_017","DEVICE_017",6,11,2018,7,6,29
"CHECKIN_004029",228,2018-11-06 07:07:26,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,7,7,26
"CHECKIN_004046",49,2018-11-06 07:20:26,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,7,20,26
"CHECKIN_004048",19,2018-11-06 07:21:15,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,7,21,15
"CHECKIN_004054",52,2018-11-06 07:26:53,"LOCATION_007","PRECINCT_017","DEVICE_017",6,11,2018,7,26,53
"CHECKIN_004075",278,2018-11-06 07:43:18,"LOCATION_007","PRECINCT_017","DEVICE_017",6,11,2018,7,43,18
"CHECKIN_004079",27,2018-11-06 07:47:38,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,7,47,38
"CHECKIN_004102",56,2018-11-06 08:07:45,"LOCATION_007","PRECINCT_017","DEVICE_017",6,11,2018,8,7,45
"CHECKIN_004106",50,2018-11-06 08:09:31,"LOCATION_007","PRECINCT_017","DEVICE_017",6,11,2018,8,9,31
"CHECKIN_004114",30,2018-11-06 08:24:39,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,8,24,39
"CHECKIN_004123",64,2018-11-06 08:31:32,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,8,31,32
"CHECKIN_004124",23,2018-11-06 08:32:13,"LOCATION_007","PRECINCT_017","DEVICE_017",6,11,2018,8,32,13
"CHECKIN_004134",46,2018-11-06 08:40:43,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,8,40,43
"CHECKIN_004150",65,2018-11-06 08:51:37,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,8,51,37
"CHECKIN_004163",62,2018-11-06 09:02:25,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,9,2,25
"CHECKIN_004166",27,2018-11-06 09:05:07,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,9,5,7
"CHECKIN_004181",66,2018-11-06 09:14:12,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,9,14,12
"CHECKIN_004185",52,2018-11-06 09:16:48,"LOCATION_007","PRECINCT_017","DEVICE_017",6,11,2018,9,16,48
"CHECKIN_004196",44,2018-11-06 09:22:59,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,9,22,59
"CHECKIN_004203",24,2018-11-06 09:26:30,"LOCATION_007","PRECINCT_017","DEVICE_018",6,11,2018,9,26,30
"CHECKIN_004206",60,2018-11-06 09:28:59,"LOCATION_007","PRECINCT_017","DEVICE_017",6,11,2018,9,28,59
"CHECKIN_004235",64,2018-11-06 09:45:57,"LOCATION_007","PRECINCT_017","DEVICE_017",6,11,2018,9,45,57
"CHECKIN_004255",15,2018-11-06 09:59:41,"LOCATION_007","PRECINCT_017","DEVICE_017",6,11,2018,9,59,41
"CHECKIN_004258",41,2018-11-06 10:00:54,"LOCATION_007","PRECINCT_017","DEVICE_017",6,11,2018,10,0,54
"CHECKIN_004265",34,2018-11-06 10:05:07,"LOCATION_007","PRECINCT_017","DEVICE_017",6,11,2018,10,5,7
